TransactionID|OrderID|CustomerName|ProductName|OrderDate|ShipDate|ShipMode|SalesAmount,,,,,
1128|CA-2016-105970|Pete Armstrong|50 Colored Long Pencils|2016-02-03|2016-07-03|Standard Class|10.16,,,,,
1129|CA-2016-105970|Pete Armstrong|Brown Kraft Recycled Envelopes|2016-02-03|2016-07-03|Standard Class|101.88,,,,,
2769|US-2016-122140|Michael Oakman|APC 7 Outlet Network SurgeArrest Surge Protector|2016-02-04|2016-07-04|Standard Class|32.192,,,,,
2770|US-2016-122140|Michael Oakman|Kingston Digital DataTraveler 16GB USB 2.0|2016-02-04|2016-07-04|Standard Class|50.12,,,,,
2771|US-2016-122140|Michael Oakman|Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard|2016-02-04|2016-07-04|Standard Class|47.976,,,,,
4046|CA-2016-136378|Cari Sayre|Aluminum Screw Posts|2016-02-04|2016-07-04|Standard Class|9.156,,,,,
5781|US-2016-159513|John Dryer|Vtech AT&T CL2940 Corded Speakerphone, Black|2016-02-04|2016-09-04|Standard Class|71.976,,,,
7711|US-2016-142811|John Lucas|Samsung HM1900 Bluetooth Headset|2016-02-04|2016-07-04|Standard Class|87.8,,,,,
4114|CA-2016-116687|Noah Childs|Avery 501|2016-02-05|2016-07-05|Standard Class|8.856,,,,,
4115|CA-2016-116687|Noah Childs|Samsung Rugby III|2016-02-05|2016-07-05|Standard Class|158.376,,,,,
2508|CA-2016-120397|Richard Bierner|Belkin 8 Outlet Surge Protector|2016-02-07|2016-02-07|Same Day|32.784,,,,,
3489|CA-2016-157322|Rob Haberlin|Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs|2016-02-07|2016-06-07|Standard Class|408.422,,,,,
3490|CA-2016-157322|Rob Haberlin|Global Wood Trimmed Manager's Task Chair, Khaki|2016-02-07|2016-06-07|Standard Class|382.116,,,,
3491|CA-2016-157322|Rob Haberlin|Advantus Rolling Storage Box|2016-02-07|2016-06-07|Standard Class|68.6,,,,,
3492|CA-2016-157322|Rob Haberlin|Adjustable Depth Letter/Legal Cart|2016-02-07|2016-06-07|Standard Class|435.504,,,,,
3493|CA-2016-157322|Rob Haberlin|Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”|2016-02-07|2016-06-07|Standard Class|11.168,,
4132|CA-2016-111703|Karl Braun|Easy-staple paper|2016-02-07|2016-09-07|Standard Class|11.952,,,,,
4133|CA-2016-111703|Karl Braun|Xerox 1957|2016-02-07|2016-09-07|Standard Class|15.552,,,,,
5814|CA-2016-150196|Steven Roelle|Xerox 209|2016-02-07|2016-03-07|First Class|19.44,,,,,
8849|CA-2016-140718|Frank Atkinson|Geemarc AmpliPOWER60|2016-02-07|2016-04-07|First Class|74.24,,,,,
8850|CA-2016-140718|Frank Atkinson|24-Hour Round Wall Clock|2016-02-07|2016-04-07|First Class|159.84,,,,,
8851|CA-2016-140718|Frank Atkinson|Wilson Jones Turn Tabs Binder Tool for Ring Binders|2016-02-07|2016-04-07|First Class|2.892,,,,,
8852|CA-2016-140718|Frank Atkinson|Things To Do Today Pad|2016-02-07|2016-04-07|First Class|9.392,,,,,
4644|CA-2016-147501|Corey-Lock|Ibico Presentation Index for Binding Systems|2016-02-08|2016-06-08|Standard Class|6.368,,,,,
4645|CA-2016-147501|Corey-Lock|Okidata C331dn Printer|2016-02-08|2016-06-08|Standard Class|558.4,,,,,
4967|CA-2016-122406|Brad Eason|Plantronics MX500i Earset|2016-02-08|2016-05-08|Second Class|128.85,,,,,
4968|CA-2016-122406|Brad Eason|Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad|2016-02-08|2016-05-08|Second Class|8.4,,,,
4969|CA-2016-122406|Brad Eason|Logitech G700s Rechargeable Gaming Mouse|2016-02-08|2016-05-08|Second Class|199.98,,,,,
4970|CA-2016-122406|Brad Eason|Office Star Flex Back Scooter Chair with White Frame|2016-02-08|2016-05-08|Second Class|110.98,,,,,
8180|CA-2016-112767|Darren Koutras|Balt Split Level Computer Training Table|2016-02-08|2016-06-08|Standard Class|277.5,,,,,
2043|CA-2016-104493|Ed Braxton|GBC Personal VeloBind Strips|2016-02-10|2016-08-10|Standard Class|57.504,,,,,
3220|US-2016-137008|Jennifer Patt|Computer Printout Paper with Letter-Trim Perforations|2016-02-10|2016-08-10|Standard Class|94.85,,,,,
3221|US-2016-137008|Jennifer Patt|Globe Weis Peel & Seel First Class Envelopes|2016-02-10|2016-08-10|Standard Class|51.12,,,,,
3222|US-2016-137008|Jennifer Patt|NETGEAR N750 Dual Band Wi-Fi Gigabit Router|2016-02-10|2016-08-10|Standard Class|90,,,,,
3903|US-2016-119312|Christopher Schild|Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black|2016-02-10|2016-07-10|Second Class|270.34,,,,,
6630|CA-2016-125696|Nora Pelletier|Pressboard Hanging Data Binders for Unburst Sheets|2016-02-10|2016-06-10|Standard Class|7.38,,,,,
6953|CA-2016-129917|Henry MacAllister|Pressboard Hanging Data Binders for Unburst Sheets|2016-02-10|2016-03-10|First Class|11.808,,,,,
6954|CA-2016-129917|Henry MacAllister|GBC Poly Designer Binding Covers|2016-02-10|2016-03-10|First Class|53.568,,,,,
6955|CA-2016-129917|Henry MacAllister|HTC One Mini|2016-02-10|2016-03-10|First Class|503.96,,,,,
7797|US-2016-145121|Michael Paige|Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue," 14 7/8"" X 11""|2016-02-10|2016-06-10|Standard Class|26.9",,,
8189|CA-2016-140375|Sheri Gordon|Xerox 202|2016-02-10|2016-05-10|Second Class|19.44,,,,,
8190|CA-2016-140375|Sheri Gordon|GBC Plastic Binding Combs|2016-02-10|2016-05-10|Second Class|7.38,,,,,
"8427|CA-2016-128356|Resi Pölking|Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles"," 3-1/8"" Cut|2016-02-10|2016-07-10|Standard Class|10.944",,,,
8743|US-2016-144771|Chloris Kastensmidt|9-3/4 Diameter Round Wall Clock|2016-02-10|2016-04-10|First Class|11.032,,,,,
8744|US-2016-144771|Chloris Kastensmidt|SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card|2016-02-10|2016-04-10|First Class|53.04,,,,,
"283|CA-2016-130890|Jas O'Carroll|Bevis Round Bullnose 29"" High Table Top|2016-02-11|2016-06-11|Standard Class|1038.84",,,,,
1167|CA-2016-125416|Kelly Collister|Logitech K350 2.4Ghz Wireless Keyboard|2016-02-11|2016-02-11|Same Day|447.93,,,,,
6006|CA-2016-100657|Scot Wooten|Global Armless Task Chair, Royal Blue|2016-02-11|2016-07-11|Standard Class|109.764,,,,
8164|CA-2016-168207|Liz Thompson|Contemporary Wood/Metal Frame|2016-02-11|2016-06-11|Standard Class|96.96,,,,,
8165|CA-2016-168207|Liz Thompson|GBC Premium Transparent Covers with Diagonal Lined Pattern|2016-02-11|2016-06-11|Standard Class|117.488,,,,,
8166|CA-2016-168207|Liz Thompson|Cardinal Holdit Business Card Pockets|2016-02-11|2016-06-11|Standard Class|11.952,,,,,
8167|CA-2016-168207|Liz Thompson|O'Sullivan Living Dimensions 3-Shelf Bookcases|2016-02-11|2016-06-11|Standard Class|512.499,,,,,
9057|CA-2016-160227|Emily Ducich|Hon Olson Stacker Chairs|2016-02-11|2016-04-11|First Class|2621.322,,,,,
9193|CA-2016-141810|Barry Blumstein|GBC Premium Transparent Covers with Diagonal Lined Pattern|2016-02-11|2016-07-11|Standard Class|29.372,,,,,
9194|CA-2016-141810|Barry Blumstein|Aastra 6757i CT Wireless VoIP phone|2016-02-11|2016-07-11|Standard Class|344.704,,,,,
9605|CA-2016-138625|Emily Grady|Eureka Hand Vacuum, Bagless|2016-02-11|2016-05-11|First Class|197.72,,,,
4322|US-2016-147662|Karl Braun|GBC Standard Therm-A-Bind Covers|2016-02-14|2016-02-19|Standard Class|14.952,,,,,
4323|US-2016-147662|Karl Braun|Google Nexus 5|2016-02-14|2016-02-19|Standard Class|323.982,,,,,
4324|US-2016-147662|Karl Braun|Acco Hanging Data Binders|2016-02-14|2016-02-19|Standard Class|2.286,,,,,
4325|US-2016-147662|Karl Braun|Newell 315|2016-02-14|2016-02-19|Standard Class|14.352,,,,,
4326|US-2016-147662|Karl Braun|Belkin F8E887 USB Wired Ergonomic Keyboard|2016-02-14|2016-02-19|Standard Class|71.976,,,,,
7685|CA-2016-116876|Ted Trevino|Black Avery Memo-Size 3-Ring Binder," 5 1/2"" x 8 1/2""|2016-02-14|2016-02-21|Standard Class|26.424",,,,
7686|CA-2016-116876|Ted Trevino|Samsung Galaxy S4|2016-02-14|2016-02-21|Standard Class|625.99,,,,,
1788|CA-2016-154326|Roy Phan|Innergie mMini Combo Duo USB Travel Charging Kit|2016-02-15|2016-02-19|Standard Class|134.97,,,,,
1789|CA-2016-154326|Roy Phan|Samsung Galaxy S III - 16GB - pebble blue (T-Mobile)|2016-02-15|2016-02-19|Standard Class|699.98,,,,,
1790|CA-2016-154326|Roy Phan|Maxell LTO Ultrium - 800 GB|2016-02-15|2016-02-19|Standard Class|139.95,,,,,
2248|CA-2016-116092|Justin MacKendrick|Xerox 1959|2016-02-15|2016-02-18|Second Class|13.36,,,,,
2249|CA-2016-116092|Justin MacKendrick|Acco Data Flex Cable Posts For Top & Bottom Load Binders," 6"" Capacity|2016-02-15|2016-02-18|Second Class|41.72",,,,
2250|CA-2016-116092|Justin MacKendrick|Avery Durable Binders|2016-02-15|2016-02-18|Second Class|11.52,,,,,
2251|CA-2016-116092|Justin MacKendrick|Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center|2016-02-15|2016-02-18|Second Class|541.44,,,,,
2252|CA-2016-116092|Justin MacKendrick|Xerox 22|2016-02-15|2016-02-18|Second Class|19.44,,,,,
6744|CA-2016-156923|Sung Pak|Xerox 1920|2016-02-16|2016-02-20|Standard Class|35.88,,,,,
8135|CA-2016-121776|Rob Dowd|Xerox 1881|2016-02-16|2016-02-21|Standard Class|36.84,,,,,
8136|CA-2016-121776|Rob Dowd|Avery 485|2016-02-16|2016-02-21|Standard Class|87.71,,,,,
4217|CA-2016-111234|Ann Blume|Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set|2016-02-18|2016-02-22|Standard Class|9.24,,,,,
4739|CA-2016-105725|Guy Thornton|Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White|2016-02-18|2016-02-24|Standard Class|61.06,,,
4740|CA-2016-105725|Guy Thornton|Hon 61000 Series Interactive Training Tables|2016-02-18|2016-02-24|Standard Class|35.544,,,,,
2642|CA-2016-169740|Liz MacKendrick|Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand|2016-02-20|2016-02-25|Standard Class|29.99,,,,,
3463|CA-2016-152611|Kelly Andreada|Sanford 52201 APSCO Electric Pencil Sharpener|2016-02-20|2016-02-23|Second Class|286.79,,,,,
2735|CA-2016-129770|Joe Elijah|Easy-staple paper|2016-02-21|2016-02-23|Second Class|49.12,,,,,
7281|CA-2016-162782|Pierre Wener|Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind|2016-02-21|2016-02-27|Standard Class|2541.98,,,,,
3972|CA-2016-132374|Penelope Sewall|Newell 34|2016-02-22|2016-02-24|Second Class|79.36,,,,,
8774|CA-2016-132276|Lindsay Castell|Hoover Portapower Portable Vacuum|2016-02-23|2016-02-28|Standard Class|26.88,,,,,
8775|CA-2016-132276|Lindsay Castell|Avery Self-Adhesive Photo Pockets for Polaroid Photos|2016-02-23|2016-02-28|Standard Class|10.896,,,,,
5769|CA-2016-154900|Sung Shariari|Avery 518|2016-02-25|2016-01-03|Standard Class|3.15,,,,,
5770|CA-2016-154900|Sung Shariari|Adams Telephone Message Book W/Dividers/Space For Phone Numbers," 5 1/4""X8 1/2""", 200/Messages|2016-02-25|2016-01-03|Standard Class|22.72,,,
3792|CA-2016-111325|Bill Tyler|Pressboard Covers with Storage Hooks," 9 1/2"" x 11""", Light Blue|2016-02-27|2016-02-28|First Class|4.419,,,
3793|CA-2016-111325|Bill Tyler|Eldon Spacemaker Box, Quick-Snap Lid, Clear|2016-02-27|2016-02-28|First Class|16.032,,,
4540|CA-2016-104129|Erin Smith|i.Sound Portable Power - 8000 mAh|2016-02-27|2016-02-03|Standard Class|105.98,,,,,
"4541|CA-2016-104129|Erin Smith|Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf|2016-02-27|2016-02-03|Standard Class|493.92",,,,,
7463|CA-2016-138485|Nora Paige|Microsoft Natural Keyboard Elite|2016-02-27|2016-01-03|Second Class|538.92,,,,,
229|US-2016-145436|Valerie Dominguez|Global Low Back Tilter Chair|2016-02-28|2016-04-03|Standard Class|161.568,,,,,
230|US-2016-145436|Valerie Dominguez|Global Push Button Manager's Chair, Indigo|2016-02-28|2016-04-03|Standard Class|389.696,,,,
3901|CA-2016-121097|Sylvia Foulston|Xerox 21|2016-03-01|2016-08-01|Standard Class|10.368,,,,,
5054|CA-2016-141243|Amy Hunt|Enermax Acrylux Wireless Keyboard|2016-03-01|2016-08-01|Second Class|398.4,,,,,
5055|CA-2016-141243|Amy Hunt|Newell 317|2016-03-01|2016-08-01|Second Class|7.056,,,,,
5056|CA-2016-141243|Amy Hunt|O'Sullivan Living Dimensions 5-Shelf Bookcases|2016-03-01|2016-08-01|Second Class|1352.3976,,,,,
808|CA-2016-140921|Allen Armold|Coloredge Poster Frame|2016-03-02|2016-05-02|First Class|28.4,,,,,
809|CA-2016-140921|Allen Armold|Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver|2016-03-02|2016-05-02|First Class|149.97,,,,,
1909|CA-2016-157959|Rick Wilson|Hand-Finished Solid Wood Document Frame|2016-03-02|2016-04-02|First Class|136.92,,,,,
7062|CA-2016-132633|Ken Heidel|Wilson Jones Standard D-Ring Binders|2016-03-02|2016-05-02|Second Class|12.144,,,,,
7764|CA-2016-103093|Frank Olsen|Staple envelope|2016-03-02|2016-07-02|Standard Class|74.52,,,,,
7826|CA-2016-127327|Pauline Webber|Global Fabric Manager's Chair, Dark Gray|2016-03-02|2016-07-02|Standard Class|90.882,,,,
3778|CA-2016-107937|Julia Barnett|Rubbermaid ClusterMat Chairmats," Mat Size- 66"" x 60"""," Lip 20"" x 11"" -90 Degree Angle|2016-03-05|2016-08-05|Standard Class|665.88",,,
4657|CA-2016-112130|Stewart Visinsky|Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set|2016-03-05|2016-07-05|Standard Class|59.904,,,,
4658|CA-2016-112130|Stewart Visinsky|Holmes Replacement Filter for HEPA Air Cleaner, Large Room|2016-03-05|2016-07-05|Standard Class|23.696,,,,
4659|CA-2016-112130|Stewart Visinsky|Xerox 1897|2016-03-05|2016-07-05|Standard Class|7.968,,,,,
4660|CA-2016-112130|Stewart Visinsky|Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack|2016-03-05|2016-07-05|Standard Class|18.2,,,
4661|CA-2016-112130|Stewart Visinsky|SanDisk Cruzer 16 GB USB Flash Drive|2016-03-05|2016-07-05|Standard Class|27.552,,,,,
4662|CA-2016-112130|Stewart Visinsky|Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black|2016-03-05|2016-07-05|Standard Class|844.116,,,,
4663|CA-2016-112130|Stewart Visinsky|Fellowes Bankers Box Stor/Drawer Steel Plus|2016-03-05|2016-07-05|Standard Class|76.752,,,,,
7217|CA-2016-150770|Lena Cacioppo|Newell 317|2016-03-05|2016-06-05|First Class|8.82,,,,,
7218|CA-2016-150770|Lena Cacioppo|Ibico Recycled Linen-Style Covers|2016-03-05|2016-06-05|First Class|62.496,,,,,
7219|CA-2016-150770|Lena Cacioppo|Logitech Gaming G510s - Keyboard|2016-03-05|2016-06-05|First Class|339.96,,,,,
7220|CA-2016-150770|Lena Cacioppo|GBC Linen Binding Covers|2016-03-05|2016-06-05|First Class|49.568,,,,,
9551|CA-2016-160864|Nicole Fjeld|Avery Binding System Hidden Tab Executive Style Index Sets|2016-03-05|2016-06-05|First Class|13.848,,,,,
587|CA-2016-128139|Bruce Degenhardt|Novimex High-Tech Fabric Mesh Task Chair|2016-03-07|2016-09-07|Standard Class|70.98,,,,,
588|CA-2016-128139|Bruce Degenhardt|Dot Matrix Printer Tape Reel Labels, White, 5000/Box|2016-03-07|2016-09-07|Standard Class|294.93,,,
1051|US-2016-153500|Deirdre Greer|Eldon Antistatic Chair Mats for Low to Medium Pile Carpets|2016-03-07|2016-05-07|First Class|168.464,,,,,
1052|US-2016-153500|Deirdre Greer|Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad|2016-03-07|2016-05-07|First Class|6.72,,,,
"1053|US-2016-153500|Deirdre Greer|Howard Miller 12"" Round Wall Clock|2016-03-07|2016-05-07|First Class|282.888",,,,,
84|CA-2016-149734|Julie Creighton|Jet-Pak Recycled Peel 'N' Seal Padded Mailers|2016-03-09|2016-08-09|Standard Class|200.984,,,,,
529|US-2016-138303|Mike Gockenbach|Eldon Gobal File Keepers|2016-03-09|2016-07-09|Standard Class|36.336,,,,,
530|US-2016-138303|Mike Gockenbach|Martin Yale Chadless Opener Electric Letter Opener|2016-03-09|2016-07-09|Standard Class|666.248,,,,,
531|US-2016-138303|Mike Gockenbach|White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes|2016-03-09|2016-07-09|Standard Class|52.512,,,,
1738|CA-2016-130204|David Bremer|Sterilite Officeware Hinged File Box|2016-03-09|2016-09-09|Standard Class|31.44,,,,,
1739|CA-2016-130204|David Bremer|Kingston Digital DataTraveler 16GB USB 2.0|2016-03-09|2016-09-09|Standard Class|17.9,,,,,
1740|CA-2016-130204|David Bremer|TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem|2016-03-09|2016-09-09|Standard Class|129.45,,,,
1859|CA-2016-121608|Jennifer Braxton|Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter|2016-03-09|2016-05-09|First Class|137.62,,,
1860|CA-2016-121608|Jennifer Braxton|Classic Ivory Antique Telephone ZL1810|2016-03-09|2016-05-09|First Class|100.49,,,,,
2840|US-2016-104185|Jennifer Braxton|Iceberg Mobile Mega Data/Printer Cart|2016-03-09|2016-08-09|Second Class|120.33,,,,,
4456|US-2016-146745|Ann Steele|Office Star - Ergonomically Designed Knee Chair|2016-03-09|2016-08-09|Standard Class|129.568,,,,,
4457|US-2016-146745|Ann Steele|Avery Durable Slant Ring Binders, No Labels|2016-03-09|2016-08-09|Standard Class|6.368,,,,
"6046|CA-2016-113215|Cathy Prescott|GE 48"" Fluorescent Tube", Cool White Energy Saver, 34 Watts, 30/Box|2016-03-09|2016-08-09|Standard Class|238.152,,
8463|CA-2016-169537|John Huston|Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set|2016-03-09|2016-07-09|Second Class|7.5,,,,,
782|US-2016-157014|Bryan Mills|Acco D-Ring Binder w/DublLock|2016-03-10|2016-06-10|Second Class|32.07,,,,,
783|US-2016-157014|Bryan Mills|Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive|2016-03-10|2016-06-10|Second Class|24,,,,,
784|US-2016-157014|Bryan Mills|Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray|2016-03-10|2016-06-10|Second Class|35.49,,,
785|US-2016-157014|Bryan Mills|Microsoft Natural Ergonomic Keyboard 4000|2016-03-10|2016-06-10|Second Class|47.984,,,,,
1922|CA-2016-125178|Mary Zewe|Staple magnet|2016-03-10|2016-09-10|Standard Class|15.008,,,,,
3075|CA-2016-126137|Bruce Stewart|Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray|2016-03-10|2016-08-10|Standard Class|120.666,,,
1487|CA-2016-140410|Corinna Mitchell|Cisco IP Phone 7961G-GE VoIP phone|2016-03-11|2016-07-11|Standard Class|1212.848,,,,,
1488|CA-2016-140410|Corinna Mitchell|Logitech Trackman Marble Mouse|2016-03-11|2016-07-11|Standard Class|89.97,,,,,
1489|CA-2016-140410|Corinna Mitchell|Coloredge Poster Frame|2016-03-11|2016-07-11|Standard Class|42.6,,,,,
2586|CA-2016-121041|Chris Selesnick|#10 Gummed Flap White Envelopes, 100/Box|2016-03-11|2016-10-11|Standard Class|6.608,,,,
5764|CA-2016-162047|Fred Hopkins|Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms|2016-03-11|2016-05-11|First Class|1448.82,,,,,
387|CA-2016-122756|Dean Katz|Lexmark MarkNet N8150 Wireless Print Server|2016-03-12|2016-07-12|Standard Class|482.34,,,,,
388|CA-2016-122756|Dean Katz|3M Hangers With Command Adhesive|2016-03-12|2016-07-12|Standard Class|2.96,,,,,
538|CA-2016-147851|Mark Packer|Cardinal Poly Pocket Divider Pockets for Ring Binders|2016-03-12|2016-08-12|Standard Class|10.752,,,,,
3613|CA-2016-110093|Alejandro Ballentine|Message Book, Wirebound," Four 5 1/2"" X 4"" Forms/Pg.", 200 Dupl. Sets/Book|2016-03-12|2016-08-12|Standard Class|16.448,,
3614|CA-2016-110093|Alejandro Ballentine|Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack|2016-03-12|2016-08-12|Standard Class|36.784,,,,
5605|CA-2016-142475|Bill Stewart|GBC Therma-A-Bind 250T Electric Binding System|2016-03-12|2016-07-12|Standard Class|590.352,,,,,
8713|US-2016-145422|Pierre Wener|Sauder Forest Hills Library, Woodland Oak Finish|2016-03-12|2016-07-12|Standard Class|359.499,,,,
"8986|CA-2016-123092|Jack Garza|Seth Thomas 16"" Steel Case Clock|2016-03-12|2016-07-12|Standard Class|77.952",,,,,
8987|CA-2016-123092|Jack Garza|GBC DocuBind P50 Personal Binding Machine|2016-03-12|2016-07-12|Standard Class|95.97,,,,,
8988|CA-2016-123092|Jack Garza|Panasonic KX-TG6844B Expandable Digital Cordless Telephone|2016-03-12|2016-07-12|Standard Class|105.584,,,,,
8989|CA-2016-123092|Jack Garza|Newell 312|2016-03-12|2016-07-12|Standard Class|9.344,,,,,
9557|CA-2016-156853|Harold Pawlan|Xerox 1935|2016-03-12|2016-05-12|Second Class|184.66,,,,,
2026|CA-2016-114237|Marc Crier|Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray|2016-03-13|2016-03-15|First Class|141.96,,,
6290|US-2016-139675|Nicole Fjeld|Global Deluxe High-Back Manager's Chair|2016-03-13|2016-03-18|Second Class|915.136,,,,,
6291|US-2016-139675|Nicole Fjeld|Dana Halogen Swing-Arm Architect Lamp|2016-03-13|2016-03-18|Second Class|327.76,,,,,
4163|CA-2016-163587|Emily Phan|Avery 476|2016-03-14|2016-03-18|Standard Class|16.52,,,,,
4164|CA-2016-163587|Emily Phan|GBC DocuBind TL200 Manual Binding Machine|2016-03-14|2016-03-18|Standard Class|671.94,,,,,
9212|CA-2016-167479|Arianne Irving|Xerox 223|2016-03-14|2016-03-19|Standard Class|19.44,,,,,
4936|CA-2016-155124|Karen Seio|SmartStand Mobile Device Holder, Assorted Colors|2016-03-15|2016-03-21|Standard Class|16.776,,,,
507|CA-2016-145352|Christopher Martinez|Rogers Handheld Barrel Pencil Sharpener|2016-03-16|2016-03-22|Standard Class|2.74,,,,,
508|CA-2016-145352|Christopher Martinez|Newell 344|2016-03-16|2016-03-22|Standard Class|8.34,,,,,
509|CA-2016-145352|Christopher Martinez|Personal File Boxes with Fold-Down Carry Handle|2016-03-16|2016-03-22|Standard Class|46.74,,,,,
